DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200515,99DIQV01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,67903101,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,9OBKC801,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200515,99KPM901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,99KPM901,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,99AC5M01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,9O8WVM01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,50475701,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,50475701,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,60890501,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,99MM9401,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,9NYYJN01,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200515,99KQAA01,25244,TABLET NB730 MINI MS50G PRATA/PRETO          
20200515,21650001,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,77464401,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,9NXDP601,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,99JAI401,26635,CELULAR SEMP GO 1E 2G COM BASE PRETO         
20200515,99JAI401,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,99B35W01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,9OMQU601,26631,TABLET NB317 M7S 16GB QUAD CORE BRANCO       
20200515,02257801,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,YZ397401,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,YZ0QRB01,22188,CELULAR DL YC 130 DB PRETO                   
20200515,YZ375401,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,YZ381001,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,YZ0JR501,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,YYZGK001,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200514,11770901,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200514,99B25R01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200514,99FT8Z01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,60980001,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200514,76349201,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200514,99K0PE01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200514,9OJ4Q301,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200514,99EKOT01,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200514,99FDSR01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200514,99FDSR01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200514,9NZZVZ01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200514,99LUFL01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200514,99HFPE01,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200514,99IP1D01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200514,9OMQU601,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200514,11207201,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
