DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200515,78188701,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200515,78188701,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200515,99BDCH01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,59401501,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200515,59401501,22507,ROTEADOR RE085 DUAL BAND 750MBPS 11AC        
20200515,21714501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200515,99QKXQ01,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200515,9O89K801,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,9O89K801,26571,SMARTPHONE SAMSUNG GAL A20S 32GB AZUL        
20200515,99KPM901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,99KPM901,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,98480701,26579,SMARTPHONE MOTOROLA MOTO E6 PLAY 32GB CINZA  
20200515,82522901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,50475701,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,50475701,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200515,31843201,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,9OMC9L01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,24892701,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,43343101,25995,"TELEVISOR 24"" S1300 L1850 HD LED SEMP TCL    "
20200515,38131001,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,99LPLQ01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,99MM9401,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,67609901,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200515,9ONGI101,21256,CELULAR BLU TANK II T193 DB PRETO AZUL       
20200515,9ONGI101,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200515,9OA1RB01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,71514901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,99KV4X01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,63265901,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200515,99GYYD01,21256,CELULAR BLU TANK II T193 DB PRETO AZUL       
20200515,42498501,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200515,34239401,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,24982901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,9OB0YS01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,9OIHFE01,23807,KIT AUTOMOTIVO AU 953 MP3+4 ALTO FALANTES    
20200515,9OG6BY01,26100,TABLET NB736 MINI MS50G PRETO                
20200515,9OG6BY01,21647,DVD D-15 KARAOKE MONDIAL                     
20200515,IIY8U401,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,YZ0YLI01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,YZ384801,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,YZ356201,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,YYZGK001,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,YZ00TS01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200515,YZ367201,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200514,20562401,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200514,11770901,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200514,64964901,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200514,99DS8K01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200514,59401501,26569,SMARTPHONE SAMSUNG GAL A10S 32GB PRETO       
20200514,83335601,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200514,99BQO901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200514,99AHXV01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200514,9NZJUJ01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200514,9OI8F501,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
